WARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5000
 * Running on http://192.168.198.92:5000
Press CTRL+C to quit
127.0.0.1 - - [18/Sep/2026 22:22:33] "GET /login HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:05:30] "GET /api/v1/teacher/classes HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:05:30] "GET /api/v1/teacher/notifications HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:05:31] "GET /api/v1/teacher/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:05:31] "GET /api/v1/teacher/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:05:46] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:05:46] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:06:11] "GET /api/v1/teacher/dashboard HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:06:11] "GET /api/v1/teacher/classes HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:06:11] "GET /api/v1/teacher/notifications HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:06:11] "GET /api/v1/teacher/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:06:11] "GET /api/v1/teacher/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:06:30] "GET /api/v1/teacher/dashboard HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:06:30] "GET /api/v1/teacher/classes HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:06:30] "GET /api/v1/teacher/notifications HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:06:31] "GET /api/v1/teacher/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:06:31] "GET /api/v1/teacher/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:06:47] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:06:47] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:07:00] "GET /api/v1/teacher/dashboard HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:07:00] "GET /api/v1/teacher/classes HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:07:00] "GET /api/v1/teacher/notifications HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:07:01] "GET /api/v1/teacher/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:07:01] "GET /api/v1/teacher/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:07:47] "GET /api/v1/teacher/dashboard HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:07:47] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:07:47] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:07:47] "GET /api/v1/teacher/classes HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:07:47] "GET /api/v1/teacher/notifications HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:07:47] "GET /api/v1/teacher/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:07:47] "GET /api/v1/teacher/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:08:46] "GET /api/v1/teacher/dashboard HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:08:47] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:08:47] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:08:47] "GET /api/v1/teacher/classes HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:08:47] "GET /api/v1/teacher/notifications HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:08:47] "GET /api/v1/teacher/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:08:47] "GET /api/v1/teacher/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:09:47] "GET /api/v1/teacher/dashboard HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:09:47] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:09:47] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:09:47] "GET /api/v1/teacher/classes HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:09:47] "GET /api/v1/teacher/notifications HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:09:47] "GET /api/v1/teacher/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:09:47] "GET /api/v1/teacher/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:10:47] "GET /api/v1/teacher/dashboard HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:10:47] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:10:47] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:10:47] "GET /api/v1/teacher/classes HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:10:47] "GET /api/v1/teacher/notifications HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:10:47] "GET /api/v1/teacher/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:10:47] "GET /api/v1/teacher/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:11:35] "GET /api/system/status HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:11:35] "GET /api/system/status HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:11:35] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:11:35] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:11:39] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:11:39] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:12:09] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:12:09] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:12:39] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:12:39] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:13:09] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:13:09] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:13:40] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:13:40] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:13:42] "GET /api/system/status HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:13:42] "GET /api/system/status HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:14:09] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:14:09] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:14:39] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:14:39] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:15:41] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:15:41] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:16:41] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:16:42] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:17:43] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:17:43] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:18:43] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:18:44] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:19:44] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:19:44] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:20:45] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:20:45] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:21:46] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:21:46] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:22:46] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:22:46] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:23:46] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:23:46] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:24:47] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:24:47] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:25:46] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:25:46] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:26:47] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:26:47] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:27:46] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:27:46] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:28:47] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:28:47] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:29:47] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:29:47] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:30:46] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:30:47] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:31:46] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:31:46] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:32:41] "GET /api/system/status HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:32:41] "GET /api/system/status HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:32:41] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:32:41] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:32:46] "GET /my-learning HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:32:46] "GET /static/css/design-system.css HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:32:46] "GET /static/js/sandbox-engine.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:32:46] "GET /static/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:32:46] "GET /static/js/offline-store.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:32:46] "GET /favicon.ico HTTP/1.1" 204 -
127.0.0.1 - - [19/Sep/2026 00:32:46] "GET /static/manifest.webmanifest HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:32:46] "GET /api/system/status HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:32:46] "GET /api/system/status HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:32:48] "GET /service-worker.js HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:32:48] "GET / HTTP/1.1" 302 -
127.0.0.1 - - [19/Sep/2026 00:32:48] "GET /teacher HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:32:48] "GET /api/v1/teacher/analytics HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:32:48] "GET /api/v1/teacher/dashboard HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:32:48] "GET /api/v1/teacher/classes HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:32:48] "GET /api/v1/teacher/classes HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:32:48] "GET /api/v1/teacher/notifications HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:32:48] "GET /api/v1/teacher/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:32:48] "GET /api/v1/teacher/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:32:48] "GET /api/content/catalog HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:32:48] "GET /favicon.ico HTTP/1.1" 204 -
127.0.0.1 - - [19/Sep/2026 00:32:49] "GET /service-worker.js HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:32:50] "GET /api/system/status HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:32:50] "GET /api/system/status HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:32:52] "GET /home HTTP/1.1" 302 -
127.0.0.1 - - [19/Sep/2026 00:32:52] "GET /teacher HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:32:52] "GET /favicon.ico HTTP/1.1" 204 -
127.0.0.1 - - [19/Sep/2026 00:32:52] "GET /api/v1/teacher/analytics HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:32:52] "GET /api/v1/teacher/dashboard HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:32:52] "GET /api/v1/teacher/classes HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:32:53] "GET /api/v1/teacher/classes HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:32:53] "GET /api/v1/teacher/notifications HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:32:53] "GET /api/v1/teacher/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:32:53] "GET /api/v1/teacher/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:32:53] "GET /api/content/catalog HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:32:54] "GET /service-worker.js HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:33:14] "GET / HTTP/1.1" 302 -
127.0.0.1 - - [19/Sep/2026 00:33:14] "GET /teacher HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:33:14] "GET /api/v1/teacher/dashboard HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:33:14] "GET /api/v1/teacher/analytics HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:33:14] "GET /api/v1/teacher/classes HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:33:14] "GET /api/v1/teacher/classes HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:33:14] "GET /api/v1/teacher/notifications HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:33:14] "GET /api/v1/teacher/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:33:14] "GET /api/v1/teacher/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:33:14] "GET /api/content/catalog HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:33:16] "GET /service-worker.js HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:33:17] "GET /logout HTTP/1.1" 302 -
127.0.0.1 - - [19/Sep/2026 00:33:17] "GET /login HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:33:17] "GET /static/css/design-system.css HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:33:17] "GET /favicon.ico HTTP/1.1" 204 -
127.0.0.1 - - [19/Sep/2026 00:33:19] "GET /service-worker.js HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:33:23] "GET /api/v1/teacher/dashboard HTTP/1.1" 403 -
127.0.0.1 - - [19/Sep/2026 00:33:25] "GET /subjects HTTP/1.1" 302 -
127.0.0.1 - - [19/Sep/2026 00:33:25] "GET /login?next=/subjects HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:33:25] "GET /static/css/design-system.css HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:33:25] "GET /favicon.ico HTTP/1.1" 204 -
127.0.0.1 - - [19/Sep/2026 00:33:27] "GET /service-worker.js HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:33:30] "GET /sandbox HTTP/1.1" 302 -
127.0.0.1 - - [19/Sep/2026 00:33:30] "GET /login?next=/sandbox HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:33:30] "GET /static/css/design-system.css HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:33:30] "GET /favicon.ico HTTP/1.1" 204 -
127.0.0.1 - - [19/Sep/2026 00:33:31] "GET /service-worker.js HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:33:47] "POST /auth/login HTTP/1.1" 401 -
127.0.0.1 - - [19/Sep/2026 00:33:52] "POST /auth/login HTTP/1.1" 401 -
127.0.0.1 - - [19/Sep/2026 00:33:53] "GET /api/v1/teacher/dashboard HTTP/1.1" 403 -
127.0.0.1 - - [19/Sep/2026 00:33:56] "POST /auth/login HTTP/1.1" 401 -
127.0.0.1 - - [19/Sep/2026 00:34:02] "POST /auth/login HTTP/1.1" 401 -
127.0.0.1 - - [19/Sep/2026 00:34:06] "POST /auth/login HTTP/1.1" 401 -
127.0.0.1 - - [19/Sep/2026 00:34:12] "GET /favicon.ico HTTP/1.1" 204 -
127.0.0.1 - - [19/Sep/2026 00:34:15] "GET /subjects HTTP/1.1" 302 -
127.0.0.1 - - [19/Sep/2026 00:34:15] "GET /login?next=/subjects HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:15] "GET /static/css/design-system.css HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:15] "GET /favicon.ico HTTP/1.1" 204 -
127.0.0.1 - - [19/Sep/2026 00:34:17] "GET /service-worker.js HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:23] "GET /api/v1/teacher/dashboard HTTP/1.1" 403 -
127.0.0.1 - - [19/Sep/2026 00:34:32] "POST /auth/register HTTP/1.1" 201 -
127.0.0.1 - - [19/Sep/2026 00:34:32] "GET /subjects HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:32] "GET /static/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:32] "GET /static/js/offline-store.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:32] "GET /static/css/design-system.css HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:32] "GET /static/js/sandbox-engine.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:32] "GET /api/system/status HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:33] "GET /static/manifest.webmanifest HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:33] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:33] "GET /favicon.ico HTTP/1.1" 204 -
127.0.0.1 - - [19/Sep/2026 00:34:33] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:33] "GET /api/system/status HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:34] "GET /service-worker.js HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:37] "GET /tests HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:37] "GET /static/css/design-system.css HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:37] "GET /static/js/sandbox-engine.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:37] "GET /static/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:37] "GET /static/js/offline-store.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:37] "GET /api/system/status HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:37] "GET /favicon.ico HTTP/1.1" 204 -
127.0.0.1 - - [19/Sep/2026 00:34:37] "GET /static/manifest.webmanifest HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:37] "GET /api/system/status HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:37] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:37] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:39] "GET /service-worker.js HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:39] "GET /practical HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:39] "GET /static/js/offline-store.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:40] "GET /static/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:40] "GET /static/css/design-system.css HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:40] "GET /static/js/sandbox-engine.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:40] "GET /api/system/status HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:40] "GET /favicon.ico HTTP/1.1" 204 -
127.0.0.1 - - [19/Sep/2026 00:34:40] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:40] "GET /static/manifest.webmanifest HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:40] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:40] "GET /api/system/status HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:40] "GET /assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:40] "GET /static/css/design-system.css HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:40] "GET /static/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:40] "GET /static/js/offline-store.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:40] "GET /static/js/sandbox-engine.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:40] "GET /static/manifest.webmanifest HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:41] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:41] "GET /favicon.ico HTTP/1.1" 204 -
127.0.0.1 - - [19/Sep/2026 00:34:41] "GET /api/system/status HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:41] "GET /api/system/status HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:41] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:41] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:41] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:41] "GET /tests HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:41] "GET /static/css/design-system.css HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:41] "GET /static/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:41] "GET /static/js/offline-store.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:41] "GET /static/js/sandbox-engine.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:41] "GET /static/manifest.webmanifest HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:41] "GET /favicon.ico HTTP/1.1" 204 -
127.0.0.1 - - [19/Sep/2026 00:34:41] "GET /api/system/status HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:41] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:41] "GET /api/system/status HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:41] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:41] "GET /service-worker.js HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:42] "POST /api/v1/quizzes/check HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:42] "POST /api/v1/events HTTP/1.1" 201 -
127.0.0.1 - - [19/Sep/2026 00:34:42] "GET /service-worker.js HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:48] "POST /api/v1/quizzes/check HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:48] "POST /api/v1/events HTTP/1.1" 201 -
127.0.0.1 - - [19/Sep/2026 00:34:49] "POST /api/v1/quizzes/check HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:49] "POST /api/v1/events HTTP/1.1" 201 -
127.0.0.1 - - [19/Sep/2026 00:34:52] "POST /api/v1/quizzes/check HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:52] "POST /api/v1/events HTTP/1.1" 201 -
127.0.0.1 - - [19/Sep/2026 00:34:53] "GET /api/v1/teacher/dashboard HTTP/1.1" 403 -
127.0.0.1 - - [19/Sep/2026 00:34:54] "GET /subjects HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:54] "GET /static/css/design-system.css HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:54] "GET /static/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:54] "GET /static/js/sandbox-engine.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:54] "GET /static/js/offline-store.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:54] "GET /favicon.ico HTTP/1.1" 204 -
127.0.0.1 - - [19/Sep/2026 00:34:54] "GET /static/manifest.webmanifest HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:54] "GET /api/system/status HTTP/1.1" 200 -
